Row ID,City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
1167,Redford,52,Trudy Schmidt,Small Business,0,1,21/12/2013,8515,Critical,33,0.6,Technology,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,99.31,Central,729.92,22/12/2013,Regular Air,4,Michigan,20.95,48239
5720,Auburn,52,Phillina Ober,Small Business,0.08,1,21/12/2013,40519,Critical,38,0.44,Office Supplies,Wrap Bag,Advantus Push Pins,Rubber Bands,-10.32,West,82.93,23/12/2013,Regular Air,1.38,Washington,2.18,98002
1242,Watertown,52,Michael Nguyen,Small Business,0.04,1,21/12/2013,9028,Low,48,0.56,Technology,Jumbo Drum,Okidata ML184 Turbo Dot Matrix Printers,Office Machines,3829.63,Central,14556.67,25/12/2013,Delivery Truck,26.53,South Dakota,306.14,57201
1759,San Clemente,52,Julia Barnett,Home Office,0.09,1,21/12/2013,12612,Low,49,0.37,Office Supplies,Small Box,Avery 496,Labels,82.21,West,182.2,26/12/2013,Express Air,0.5,California,3.75,92672
6449,Hampton,52,Laurel Elliston,Corporate,0.02,1,21/12/2013,45924,Low,1,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,-11.7645,South,27.44,26/12/2013,Regular Air,2.99,Virginia,24.95,23666
2605,Smyrna,52,Cynthia Arntzen,Small Business,0.03,1,21/12/2013,18822,Low,34,0.56,Technology,Small Box,Talkabout T8367,Telephones and Communication,361.89,South,1950.036,30/12/2013,Regular Air,8.99,Tennessee,65.99,37167
5508,North Charleston,52,Luke Schmidt,Home Office,0.07,1,22/12/2013,39043,Not Specified,37,0.84,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,-1176.28,South,750.89,23/12/2013,Express Air,35,South Carolina,20.34,29406
5507,Myrtle Beach,52,Luke Schmidt,Home Office,0.09,1,22/12/2013,39043,Not Specified,14,0.38,Office Supplies,Small Box,Avery 501,Labels,16.79,South,50.8,23/12/2013,Regular Air,0.5,South Carolina,3.69,29577
5878,Mustang,52,Corinna Mitchell,Corporate,0.03,1,22/12/2013,41702,Not Specified,21,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,99.88,Central,3323.44,23/12/2013,Regular Air,4,Oklahoma,152.48,73064
5879,Mustang,52,Corinna Mitchell,Corporate,0.02,1,22/12/2013,41702,Not Specified,5,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-22.82,Central,27.9,24/12/2013,Regular Air,6.72,Oklahoma,4.28,73064
3155,Hammond,52,Evan Minnotte,Corporate,0.05,1,22/12/2013,22656,Not Specified,10,0.64,Technology,Small Box,Belkin ErgoBoard™ Keyboard,Computer Peripherals,-77.89,Central,309.3,24/12/2013,Express Air,6.5,Indiana,30.98,46324
6029,Burbank,52,Delfina Latchford,Small Business,0.02,1,22/12/2013,42695,Not Specified,12,0.57,Technology,Small Box,3390,Telephones and Communication,-10.296,Central,710.328,24/12/2013,Regular Air,5.31,Illinois,65.99,60459
250,Wheeling,52,Carl Ludwig,Corporate,0.01,1,23/12/2013,1761,High,25,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,-547.61,Central,12028.23,25/12/2013,Delivery Truck,49,Illinois,449.99,60090
7652,Lakewood,52,Nat Carroll,Home Office,0.07,1,24/12/2013,54850,Not Specified,16,0.55,Office Supplies,Small Box,"Hot File® 7-Pocket, Floor Stand",Storage & Organization,587.64,East,2834.96,24/12/2013,Regular Air,19.99,Ohio,178.47,44107
776,Wentzville,52,Julia Dunbar,Consumer,0.03,1,24/12/2013,5538,Critical,13,0.71,Furniture,Jumbo Box,BPI Conference Tables,Tables,-668.187,Central,1940.31,25/12/2013,Delivery Truck,80.2,MO,146.05,63385
7653,Lakewood,52,Nat Carroll,Home Office,0.02,1,24/12/2013,54850,Not Specified,9,0.57,Technology,Small Box,StarTAC ST7762,Telephones and Communication,-249.326,East,953.989,25/12/2013,Regular Air,8.08,Ohio,125.99,44107
7168,Palatine,52,Cari Schnelling,Home Office,0.08,1,24/12/2013,51169,High,2,0.59,Furniture,Large Box,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Office Furnishings,-192.92,Central,291.66,26/12/2013,Regular Air,24.49,Illinois,136.98,60067
2306,Hurst,52,Nancy Lomonaco,Home Office,0.08,1,24/12/2013,16613,High,28,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-81.96,Central,51.14,26/12/2013,Regular Air,4.08,Texas,1.74,76053
775,Wentzville,52,Julia Dunbar,Consumer,0.05,1,24/12/2013,5538,Critical,43,0.37,Office Supplies,Small Box,Binding Machine Supplies,Binders and Binder Accessories,415.854,Central,1281.28,26/12/2013,Regular Air,6.27,MO,29.17,63385
5936,Burton,52,Bill Eplett,Corporate,0.01,1,24/12/2013,42112,Not Specified,16,0.6,Technology,Small Box,T28 WORLD,Telephones and Communication,201.033,Central,2744.361,26/12/2013,Regular Air,8.99,Michigan,195.99,48509
777,Wentzville,52,Julia Dunbar,Consumer,0.06,1,24/12/2013,5538,Critical,4,0.6,Technology,Small Box,8290,Telephones and Communication,-492.767,Central,430.848,27/12/2013,Regular Air,5.63,MO,125.99,63385
741,Roseville,52,Khloe Miller,Home Office,0.07,1,25/12/2013,5346,Critical,34,0.74,Furniture,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Office Furnishings,-1448.83,Central,2932.99,26/12/2013,Regular Air,56.2,Michigan,90.98,48066
5861,Suffolk,52,Nora Price,Small Business,0.02,1,25/12/2013,41605,Medium,4,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,-29.9805,South,114.57,26/12/2013,Regular Air,12.98,Virginia,24.92,23434
5494,Southbridge,52,Paul Knutson,Corporate,0.09,1,25/12/2013,38976,Critical,16,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,358.19,East,6813.93,26/12/2013,Delivery Truck,49,MA,449.99,1550
743,Royal Oak,52,Khloe Miller,Home Office,0.08,1,25/12/2013,5346,Critical,17,0.77,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,-455.8,Central,2285.12,27/12/2013,Delivery Truck,36.09,Michigan,140.98,48073
742,Roseville,52,Khloe Miller,Home Office,0.1,1,25/12/2013,5346,Critical,45,0.77,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,-1760.571,Central,9194.8,27/12/2013,Delivery Truck,69.64,Michigan,218.75,48066
5493,Bergenfield,52,Paul Knutson,Corporate,0.03,1,25/12/2013,38976,Critical,46,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,165.46,East,944.76,27/12/2013,Regular Air,8.68,New Jersey,19.98,7621
1728,Jackson,52,Joel Eaton,Home Office,0.06,1,26/12/2013,12420,Medium,34,0.37,Office Supplies,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,-166.75,South,536.25,26/12/2013,Express Air,13.18,Mississippi,15.99,39212
4316,Tigard,52,Claire Good,Home Office,0.08,1,26/12/2013,30757,Medium,5,0.48,Office Supplies,Wrap Bag,Avery Hi-Liter® Fluorescent Desk Style Markers,Pens & Art Supplies,2.2,West,21.32,26/12/2013,Express Air,0.85,Oregon,3.38,97224
1729,Jackson,52,Joel Eaton,Home Office,0.01,1,26/12/2013,12420,Medium,1,0.36,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,-1.84,South,5.73,27/12/2013,Regular Air,0.8,Mississippi,4.98,39212
4317,Tigard,52,Claire Good,Home Office,0.1,1,26/12/2013,30757,Medium,42,0.58,Office Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,-183.75,West,457.51,27/12/2013,Regular Air,7.95,Oregon,11.66,97224
824,Bessemer,52,Ionia McGrath,Small Business,0.05,1,26/12/2013,5957,High,15,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-66.72,South,68.32,27/12/2013,Regular Air,6.72,Alabama,4.28,35020
825,Birmingham,52,Ionia McGrath,Small Business,0.03,1,26/12/2013,5957,High,3,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,-258.8,South,536.38,28/12/2013,Delivery Truck,66.27,Alabama,150.98,35211
7847,Charleston,52,Saphhira Shifley,Corporate,0.07,1,26/12/2013,56103,High,24,0.58,Technology,Small Box,8890,Telephones and Communication,366.858,South,2332.5955,28/12/2013,Regular Air,5.92,South Carolina,115.99,29418
826,Birmingham,52,Ionia McGrath,Small Business,0.1,1,26/12/2013,5957,High,23,0.58,Technology,Medium Box,1726 Digital Answering Machine,Telephones and Communication,-38.016,South,391.8755,29/12/2013,Regular Air,4.81,Alabama,20.99,35211
3258,Pasadena,52,Maris LaWare,Home Office,0.05,1,26/12/2013,23329,Low,47,0.55,Technology,Small Box,SC7868i,Telephones and Communication,1235.151,West,4829.4535,30/12/2013,Regular Air,8.99,California,125.99,91104
2750,Slidell,52,Tom Stivers,Corporate,0.06,1,26/12/2013,19841,Low,43,0.57,Technology,Small Box,M3682,Telephones and Communication,1304.559,South,4687.6735,14/01/2014,Express Air,8.08,Louisiana,125.99,70458
6392,Fairfax,52,Maribeth Dona,Home Office,0.05,1,26/12/2013,45408,Low,25,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,174.06,South,716.99,17/01/2014,Regular Air,1.99,Virginia,29.89,20151
3257,Pasadena,52,Maris LaWare,Home Office,0.05,1,26/12/2013,23329,Low,4,0.6,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,-46.904,West,31.1185,19/01/2014,Regular Air,5.03,California,7.99,91104
2748,Rotterdam,52,Tom Stivers,Corporate,0.03,1,26/12/2013,19841,Low,17,0.6,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-31.74,East,213.06,22/01/2014,Regular Air,5.81,New York,11.97,12306
2749,Rotterdam,52,Tom Stivers,Corporate,0.08,1,26/12/2013,19841,Low,7,0.6,Technology,Small Box,688,Telephones and Communication,-557.953,East,1126.488,26/01/2014,Regular Air,4.2,New York,195.99,12306
30,Long Beach,52,Brad Thomas,Home Office,0.03,1,27/12/2013,195,Medium,34,0.41,Office Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Pens & Art Supplies,260.87,West,1315.74,29/12/2013,Regular Air,13.89,California,36.55,90805
4515,Highland Village,52,David Smith,Small Business,0.03,1,27/12/2013,32131,Critical,34,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,44.8,Central,126.62,29/12/2013,Regular Air,0.71,Texas,3.78,75067
43,Brunswick,52,Liz Willingham,Home Office,0,1,28/12/2013,258,Critical,7,0.78,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,-284.4,East,201.36,29/12/2013,Delivery Truck,53.03,Maine,20.98,4011
38,Atlanta,52,Peter Fuller,Consumer,0.02,1,28/12/2013,229,Critical,24,0.39,Office Supplies,Small Box,GBC Standard Therm-A-Bind Covers,Binders and Binder Accessories,3.8165,South,599.1,29/12/2013,Regular Air,12.98,Georgia,24.92,30318
37,Blaine,52,Matt Abelman,Consumer,0.11,1,28/12/2013,229,Critical,43,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,98.44,Central,586.11,30/12/2013,Regular Air,4.98,Minnesota,12.64,55434
7729,Franklin Park,52,Ralph Arnett,Consumer,0.03,1,28/12/2013,55363,High,14,0.59,Office Supplies,Small Box,"Dual Level, Single-Width Filing Carts",Storage & Organization,542.16,Central,2232.06,30/12/2013,Regular Air,7.07,Illinois,155.06,60131
2912,Leawood,52,Stewart Carmichael,Corporate,0.05,1,28/12/2013,21024,Medium,34,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,33.8,Central,195.49,30/12/2013,Regular Air,1.2,Kansas,5.84,66209
44,Hudson,52,Liz Willingham,Home Office,0.02,1,28/12/2013,258,Critical,33,0.36,Office Supplies,Small Box,Wilson Jones® Four-Pocket Poly Binders,Binders and Binder Accessories,-55.108,East,216.77,30/12/2013,Regular Air,5.27,New Hampshire,6.54,3051
42,Auburn,52,Liz Willingham,Home Office,0,1,28/12/2013,258,Critical,21,0.36,Office Supplies,Small Box,Xerox 1984,Paper,-91.14,East,154.35,30/12/2013,Regular Air,8.74,Maine,6.48,4210
1005,Mount Vernon,52,Logan Haushalter,Corporate,0.06,1,28/12/2013,7301,Low,17,0.55,Technology,Small Box,6000,Telephones and Communication,124.992,East,959.089,14/01/2014,Regular Air,2.5,New York,65.99,10550
3275,Dalton,52,Randy Bradley,Small Business,0.01,1,29/12/2013,23399,High,14,0.59,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,7.86,South,209.3,29/12/2013,Express Air,4.51,Georgia,13.48,30721
6645,Owatonna,52,Theone Pippenger,Corporate,0.04,1,29/12/2013,47267,Medium,14,0.69,Furniture,Jumbo Box,KI Conference Tables,Tables,-931.248,Central,1042.06,30/12/2013,Delivery Truck,89.3,Minnesota,70.89,55060
6644,Owatonna,52,Theone Pippenger,Corporate,0.02,1,29/12/2013,47267,Medium,24,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,67.01,Central,492.71,30/12/2013,Regular Air,8.68,Minnesota,19.98,55060
8353,Orlando,52,Susan MacKendrick,Corporate,0.03,1,29/12/2013,59684,Medium,25,0.36,Office Supplies,Small Box,Xerox 1993,Paper,-144.89,South,168.39,30/12/2013,Regular Air,9.68,Florida,6.48,32839
8350,Orlando,52,Susan MacKendrick,Corporate,0.07,1,29/12/2013,59684,Medium,50,0.57,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,778.01,South,9059.9,15/01/2014,Delivery Truck,55.24,Florida,180.98,32839
8351,Orlando,52,Susan MacKendrick,Corporate,0,1,29/12/2013,59684,Medium,41,0.74,Technology,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-15.12,South,368.17,16/01/2014,Express Air,2.38,Florida,8.32,32839
8352,Orlando,52,Susan MacKendrick,Corporate,0.06,1,29/12/2013,59684,Medium,3,0.36,Office Supplies,Wrap Bag,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper,-5.26,South,14.46,17/01/2014,Regular Air,2.26,Florida,4.2,32839
246,Richfield,52,Art Ferguson,Corporate,0.05,1,29/12/2013,1699,Critical,40,0.36,Office Supplies,Small Box,#10 Self-Seal White Envelopes,Envelopes,39,Central,430.88,23/03/2014,Regular Air,5.25,Minnesota,11.09,55423
3790,Troy,52,Anne Pryor,Home Office,0.09,1,30/12/2013,27011,Medium,5,0.35,Office Supplies,Small Box,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Envelopes,5.69,East,53.66,30/12/2013,Regular Air,1.39,New York,10.94,12180
2704,Santa Clara,52,Charles Crestani,Consumer,0.09,1,30/12/2013,19556,Not Specified,22,0.36,Office Supplies,Small Box,Xerox 1908,Paper,469.69,West,1131.93,10/01/2014,Regular Air,4.86,California,55.98,95051
5091,Bloomington,52,Carlos Soltero,Small Business,0.04,1,30/12/2013,36293,Medium,13,0.4,Technology,Small Box,Logitech Cordless Elite Duo,Computer Peripherals,250.47,Central,1272.83,10/01/2014,Regular Air,7.18,Indiana,100.98,47401
3603,Brookings,52,Lisa DeCherney,Consumer,0.02,1,30/12/2013,25735,Not Specified,45,0.46,Office Supplies,Wrap Bag,DIXON Ticonderoga® Erasable Checking Pencils,Pens & Art Supplies,44.15,Central,260.37,13/01/2014,Regular Air,1.99,South Dakota,5.58,57006
5092,Bloomington,52,Carlos Soltero,Small Business,0.09,1,30/12/2013,36293,Medium,25,0.37,Office Supplies,Small Box,Xerox 220,Paper,-94.79,Central,165.36,14/01/2014,Express Air,7.49,Indiana,6.48,47401
2703,Santa Clara,52,Charles Crestani,Consumer,0.07,1,30/12/2013,19556,Not Specified,45,0.78,Furniture,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,-423.77,West,5785.59,16/01/2014,Delivery Truck,30,California,130.98,95051
2705,Santa Clara,52,Charles Crestani,Consumer,0.08,1,30/12/2013,19556,Not Specified,35,0.56,Technology,Small Box,282,Telephones and Communication,727.362,West,3238.143,27/01/2014,Regular Air,4.23,California,115.99,95051
60,Redwood City,52,Dean Percer,Home Office,0.02,1,30/12/2013,353,Low,21,0.38,Office Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",Pens & Art Supplies,3.88,West,46.94,01/04/2014,Regular Air,1,California,2.21,94061
2563,Moreno Valley,52,Grant Thornton,Corporate,0.02,1,31/12/2013,18530,Not Specified,2,0.47,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,48.85,West,56.13,31/12/2013,Regular Air,14.39,California,20.28,92553
3962,Portland,52,Brooke Gillingham,Small Business,0.05,1,31/12/2013,28262,Medium,26,0.36,Office Supplies,Small Box,Xerox 188,Paper,40.03,West,299.11,01/01/2014,Regular Air,5.01,Oregon,11.34,97206
6129,Saint Charles,52,Doug Bickford,Small Business,0.03,1,31/12/2013,43392,Medium,39,0.39,Office Supplies,Small Box,Multimedia Mailers,Envelopes,2969.81,Central,6553.45,02/01/2014,Regular Air,19.99,Illinois,162.93,60174
2564,Morgan Hill,52,Grant Thornton,Corporate,0,1,31/12/2013,18530,Not Specified,25,0.58,Technology,Small Box,i1000,Telephones and Communication,286.362,West,1491.5205,02/01/2014,Regular Air,5.99,California,65.99,95037
2360,Bradenton,52,Gary Hwang,Home Office,0.04,1,01/01/2014,17058,High,15,0.4,Office Supplies,Small Box,Xerox 1927,Paper,-62.37,South,72.67,02/01/2014,Regular Air,6.72,Florida,4.28,34210
331,Calumet City,52,Don Miller,Home Office,0.01,1,01/01/2014,2277,Not Specified,10,0.75,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Computer Peripherals,-46.03,Central,66.54,02/01/2014,Regular Air,4.38,Illinois,5.98,60409
332,Calumet City,52,Don Miller,Home Office,0.06,1,01/01/2014,2277,Not Specified,21,0.36,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,33.67,Central,845.32,03/01/2014,Regular Air,19.99,Illinois,40.99,60409
7382,Oakland Park,52,Steven Ward,Consumer,0.05,1,01/01/2014,52640,Medium,18,0.36,Office Supplies,Small Box,GBC ProClick Punch Binding System,Binders and Binder Accessories,222.173,South,1163.75,04/01/2014,Express Air,19.99,Florida,63.98,33334
2265,Oviedo,52,Linda Southworth,Consumer,0.06,1,01/01/2014,16262,Low,11,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,9.53,South,62.84,08/01/2014,Express Air,2.04,Florida,5.18,32765
1397,Hutchinson,52,Sonia Sunley,Corporate,0.1,1,02/01/2014,10144,Critical,24,0.66,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,539.54,Central,6408.3,02/01/2014,Delivery Truck,35.67,Kansas,280.98,67501
3358,Oakland Park,52,Steven Ward,Consumer,0,1,02/01/2014,24033,High,50,0.62,Furniture,Jumbo Drum,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Office Furnishings,-252.53,South,1227.18,04/01/2014,Delivery Truck,15.68,Florida,23.99,33334
1395,Hutchinson,52,Sonia Sunley,Corporate,0.08,1,02/01/2014,10144,Critical,16,0.64,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,103.83,Central,5403.75,04/01/2014,Delivery Truck,58.92,Kansas,355.98,67501
1396,Hutchinson,52,Sonia Sunley,Corporate,0.02,1,02/01/2014,10144,Critical,1,0.62,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,-98.3,Central,192.49,04/01/2014,Delivery Truck,30,Kansas,160.98,67501
1444,South Plainfield,52,Karl Brown,Corporate,0.09,1,02/01/2014,10436,Low,24,0.38,Office Supplies,Wrap Bag,"Quartet Omega® Colored Chalk, 12/Pack",Pens & Art Supplies,49.81,East,138.75,09/01/2014,Regular Air,1,New Jersey,5.84,7080
586,Xenia,52,Jas O'Carroll,Corporate,0.06,1,03/01/2014,4006,Medium,38,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,624.84,East,1441.61,04/01/2014,Regular Air,5.08,Ohio,37.94,45385
3539,Dundalk,52,Valerie Mitchum,Home Office,0,1,03/01/2014,25188,Medium,20,0.35,Technology,Small Box,Accessory12,Telephones and Communication,682.479,East,1564.1615,05/01/2014,Regular Air,2.5,Maryland,85.99,21222
1267,Tacoma,52,Christopher Conant,Consumer,0.03,1,03/01/2014,9221,Low,9,0.56,Office Supplies,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Appliances,-377.74,West,79.64,07/01/2014,Regular Air,49,Washington,3.25,98408
1268,Tacoma,52,Christopher Conant,Consumer,0.04,1,03/01/2014,9221,Low,25,0.38,Office Supplies,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,326.4,West,1527.42,07/01/2014,Regular Air,19.99,Washington,60.98,98408
8123,Sulphur Springs,52,David Philippe,Consumer,0.04,1,04/01/2014,58054,High,26,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-92.11,Central,61.4,04/01/2014,Regular Air,5.33,Texas,2.08,75482
4696,Richmond,52,Michelle Moray,Corporate,0.08,1,04/01/2014,33473,Low,50,0.6,Office Supplies,Small Pack,"Acme® 8"" Straight Scissors","Scissors, Rulers and Trimmers",27.86,South,600.22,04/01/2014,Regular Air,3.14,Kentucky,12.98,40475
6238,Englewood,52,Greg Matthias,Home Office,0.04,1,04/01/2014,44198,Critical,35,0.81,Technology,Small Pack,Accessory39,Telephones and Communication,-87.021,West,625.9485,04/01/2014,Express Air,3.3,Colorado,20.99,80112
125,Lima,52,Kean Nguyen,Corporate,0.09,1,04/01/2014,802,Critical,2,0.49,Technology,Small Box,"AT&T Black Trimline Phone, Model 210",Office Machines,-52.1391,East,38.5,04/01/2014,Regular Air,9.4,Ohio,15.99,45801
7619,Essex,52,Ralph Arnett,Consumer,0.03,1,04/01/2014,54528,Medium,15,0.51,Office Supplies,Wrap Bag,Zebra Zazzle Fluorescent Highlighters,Pens & Art Supplies,19.71,East,92.03,05/01/2014,Regular Air,0.91,Maryland,6.08,21221
7365,Dix Hills,52,Dorris Love,Home Office,0.1,1,04/01/2014,52486,Not Specified,41,0.48,Technology,Small Box,Gyration Ultra Professional Cordless Optical Suite,Computer Peripherals,4160.88,East,11883.2,05/01/2014,Regular Air,7.18,New York,300.97,11746
7620,Franklin Park,52,Ralph Arnett,Consumer,0.01,1,04/01/2014,54528,Medium,17,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,-85.91,Central,207.19,06/01/2014,Regular Air,8.99,Illinois,11.66,60131
7621,Franklin Park,52,Ralph Arnett,Consumer,0.06,1,04/01/2014,54528,Medium,8,0.6,Office Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,-6.38,Central,88,06/01/2014,Regular Air,2.89,Illinois,10.48,60131
124,Lima,52,Kean Nguyen,Corporate,0.08,1,04/01/2014,802,Critical,33,0.4,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,12.7245,East,378.6,06/01/2014,Regular Air,5.63,Ohio,11.7,45801
912,Owensboro,52,Max Ludwig,Corporate,0.09,1,04/01/2014,6560,Low,20,0.58,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,-18.73,South,169.18,08/01/2014,Regular Air,3.5,Kentucky,8.67,42301
913,Paducah,52,Max Ludwig,Corporate,0.04,1,04/01/2014,6560,Low,37,0.66,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,1853.19,South,8252.392,09/01/2014,Delivery Truck,35.67,Kentucky,280.98,42003
3512,Murray,52,Anthony Jacobs,Home Office,0.02,1,05/01/2014,25028,Critical,5,0.6,Furniture,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Bookcases,-211.36,West,477.39,06/01/2014,Delivery Truck,55.81,Utah,81.94,84107
3513,Murray,52,Anthony Jacobs,Home Office,0,1,05/01/2014,25028,Critical,14,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,203.24,West,552.08,07/01/2014,Express Air,5.08,Utah,37.94,84107
1118,Ellicott City,52,Ralph Arnett,Consumer,0.05,1,06/01/2014,8195,Medium,5,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-32.48,East,51.3,07/01/2014,Express Air,11.15,Maryland,7.28,21042
4216,Perry Hall,52,Barry Gonzalez,Consumer,0,1,06/01/2014,29958,High,47,0.38,Office Supplies,Small Box,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Binders and Binder Accessories,-72.3005,East,307.57,07/01/2014,Regular Air,5.19,Maryland,6.37,21128
1120,Essex,52,Ralph Arnett,Consumer,0.03,1,06/01/2014,8195,Medium,26,0.56,Office Supplies,Wrap Bag,Newell 337,Pens & Art Supplies,-70.02,East,87.52,07/01/2014,Regular Air,3.97,Maryland,3.28,21221
4217,Perry Hall,52,Barry Gonzalez,Consumer,0.1,1,06/01/2014,29958,High,32,0.6,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,3408.29,East,14861.07,08/01/2014,Delivery Truck,26,Maryland,500.98,21128
5030,South Orange,52,Deanra Eno,Corporate,0.05,1,06/01/2014,35845,High,15,0.74,Furniture,Jumbo Box,Bretford Rectangular Conference Table Tops,Tables,-712.5261,East,5713.48,08/01/2014,Delivery Truck,85.63,New Jersey,376.13,7079
1119,Essex,52,Ralph Arnett,Consumer,0.1,1,06/01/2014,8195,Medium,1,0.51,Furniture,Wrap Bag,"Master Caster Door Stop, Gray",Office Furnishings,-7.9,East,8.48,08/01/2014,Regular Air,3.63,Maryland,5.08,21221
6179,Saint Peters,52,Christine Sundaresam,Small Business,0.04,1,06/01/2014,43808,Low,16,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-22.21,Central,108.73,13/01/2014,Regular Air,5.22,MO,6.24,63376
505,Fort Lauderdale,52,Mick Crebagga,Home Office,0.02,1,07/01/2014,3488,Medium,6,0.55,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,-0.31,South,133.4,08/01/2014,Regular Air,2.87,Florida,21.98,33311
7138,Roseville,52,Vicky Freymann,Home Office,0.01,1,07/01/2014,50945,Critical,27,0.57,Technology,Small Pack,Accessory13,Telephones and Communication,192.294,Central,834.0625,09/01/2014,Regular Air,1.25,Michigan,35.99,48066
